ICD Code,Indication,Active ingredient
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OLANZAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,QUETIAPINE FUMARATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VALPROATE SODIUM
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VALPROATE SODIUM
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VALPROATE SODIUM
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VALPROATE SODIUM
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VALPROATE SODIUM
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VALPROATE SODIUM
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VALPROATE SODIUM
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VALPROATE SODIUM
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VALPROATE SODIUM
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,CARBAMAZEPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,CARBAMAZEPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,CARBAMAZEPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,CARBAMAZEPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,CARBAMAZEPINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,LAMOTRIGINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,BUPROPION HCL
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,BUPROPION HCL
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUOXETINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUOXETINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUOXETINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUOXETINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUOXETINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUOXETINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUOXETINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUOXETINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUOXETINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUOXETINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,ESCITALOPRAM OXALATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUVOXAMINE MALEATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,FLUVOXAMINE MALEATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,PAROXETINE (AS HYDROCHLORIDE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,SERTRALINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,SERTRALINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,SERTRALINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,SERTRALINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,SERTRALINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,SERTRALINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,SERTRALINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,SERTRALINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,SERTRALINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,SERTRALINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,DESVENLAFAXINE (AS SUCCINATE)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,DULOXETINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,DULOXETINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,DULOXETINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,DULOXETINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,DULOXETINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,DULOXETINE (AS HCL)
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE HYDROCHLORIDE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE HYDROCHLORIDE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE HYDROCHLORIDE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE HYDROCHLORIDE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,VENLAFAXINE HYDROCHLORIDE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,TRANYLCYPROMINE SULPHATE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,MOCLOBEMIDE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,MOCLOBEMIDE
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OMEGA-3 ACID ETHYL ESTERS
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OMEGA-3 ACID ETHYL ESTERS
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,OMEGA-3 ACID ETHYL ESTERS
"F31.1, F31.2, F31.3, F31.4, F31.5, F31.6, F31.7",Acute Bipolar I Depression,KETAMINE (AS HYDROCHLORIDE)
